0,1,2
9302044,94,1
9302045,5,0
9302046,57,1
9302047,487,1
9302048,74,1
9302049,32,0
9302050,36,0
9302051,40,0
9302052,7,0
9302053,11,0
9302054,23,0
9302055,48,0
9302056,12,0
9302057,35,0
9302058,6,0
9302059,4,0
9302060,17,0
9302061,33,0
9302062,32,0
9302063,5,0
9302064,9,0
9302065,29,0
9302067,2,0
9302068,118,1
9302070,13,0
9302071,14,0
9302072,8,0
9302073,90,1
9302074,95,1
9302075,13,0
9302076,145,1
9302077,4,0
9302078,42,0
9302079,5,0
9302080,72,1
9302081,10,0
9302082,5,0
9302083,121,1
9302084,61,1
9302085,10,0
9302086,31,0
9302087,0,0
9302088,13,0
9302089,22,0
9302090,57,1
9302091,19,0
9302092,13,0
9302093,36,0
9302094,189,1
9302095,41,0
9302096,46,0
9302097,34,0
9302098,0,0
9302099,29,0
9302100,7,0
9302101,1,0
9302103,654,1
9302104,91,1
9302105,0,0
9302106,3,0
9302107,16,0
9302108,0,0
9302109,130,1
9302110,2,0
9302111,50,0
9302112,415,1
9302113,7,0
9302114,7,0
9302115,8,0
9302116,154,1
9302117,86,1
9302118,0,0
9302119,80,1
9302120,19,0
9302121,22,0
9302122,30,0
9302123,26,0
9302124,38,0
9302125,10,0
9302126,271,1
9302127,23,0
9302128,0,0
9302129,39,0
9302130,10,0
9302131,2,0
9302132,15,0
9302133,237,1
9302134,5,0
9302135,2,0
9302136,59,1
9302137,4,0
9302138,6,0
9302139,3,0
9302141,10,0
9302142,4,0
9302143,0,0
9302144,14,0
9303001,79,1
9303003,1,0
9303004,10,0
9303005,330,1
9303006,58,1
9303007,133,1
9303008,126,1
9303009,21,0
9303010,26,0
9303011,18,0
9303012,462,1
9303013,97,1
9303014,27,0
9303015,6,0
9303016,150,1
9303017,165,1
9303018,30,0
9303019,22,0
9303020,67,1
9303021,12,0
9303022,3,0
9303023,16,0
9303024,60,1
9303025,18,0
9303027,20,0
9303028,6,0
9303029,101,1
9303030,96,1
9303032,43,0
9303034,4,0
9303035,0,0
9303037,76,1
9303038,186,1
9303039,8,0
9303040,872,1
9303041,71,1
9303043,76,1
9303044,60,1
9303045,3,0
9303046,315,1
9303047,92,1
9303048,1919,1
9303049,15,0
9303050,12,0
9303051,25,0
9303052,23,0
9303053,53,1
9303054,2,0
9303055,5,0
9303056,3,0
9303057,88,1
9303058,3,0
9303059,31,0
9303061,10,0
9303062,38,0
9303063,7,0
9303064,9,0
9303066,3,0
9303067,116,1
9303068,48,0
9303069,1,0
9303070,110,1
9303071,8,0
9303072,22,0
9303073,13,0
9303074,10,0
9303075,20,0
9303076,9,0
9303077,24,0
9303078,3,0
9303079,3,0
9303081,4,0
9303082,16,0
9303083,1,0
9303084,3,0
9303085,5,0
9303086,2,0
9303090,21,0
9303091,10,0
9303092,36,0
9303093,165,1
9303094,6,0
9303096,13,0
9303097,0,0
9303098,98,1
9303099,126,1
9303100,45,0
9303101,25,0
9303102,47,0
9303103,230,1
9303105,36,0
9303106,3,0
9303108,53,1
9303109,4,0
9303110,6,0
9303111,144,1
9303112,265,1
9303113,5,0
9303114,0,0
9303115,10,0
9303116,13,0
9303118,18,0
9303119,6,0
9303120,4,0
9303121,113,1
9303122,37,0
9303123,164,1
9303124,11,0
9303125,6,0
9303126,12,0
9303127,133,1
9303130,9,0
9303131,64,1
9303132,6,0
9303133,24,0
9303134,4,0
9303135,3,0
9303136,88,1
9303137,1,0
9303138,2,0
9303139,256,1
9303140,9,0
9303141,16,0
9303142,12,0
9303143,261,1
9303144,26,0
9303145,18,0
9303146,26,0
9303148,131,1
9303149,86,1
9303150,37,0
9303151,6,0
9303152,22,0
9303153,136,1
9303154,17,0
9303155,106,1
9303156,42,0
9303157,3,0
9303158,11,0
9303159,44,0
9303160,564,1
9303161,34,0
9303162,0,0
9303163,1,0
9303164,15,0
9303165,2,0
9303166,81,1
9303167,3,0
9303168,10,0
9303169,3,0
9303170,6,0
9303171,14,0
9303172,37,0
9303173,5,0
9303174,2,0
9303175,124,1
9303176,5,0
9303177,8,0
9303179,0,0
9304001,5,0
9304002,5,0
9304003,11,0
9304004,3,0
9304005,80,1
9304006,10,0
9304008,16,0
9304009,30,0
9304010,3,0
9304011,671,1
9304012,85,1
9304013,2,0
9304014,6,0
9304015,36,0
9304016,25,0
9304017,53,1
9304019,10,0
9304020,5,0
9304021,0,0
9304022,9,0
9304023,18,0
9304024,5,0
9304025,5,0
9304026,289,1
9304027,78,1
9304029,6,0
9304031,54,1
9304032,1,0
9304033,20,0
9304034,49,0
9304035,19,0
9304036,81,1
9304037,55,1
9304038,11,0
9304039,8,0
9304040,11,0
9304043,48,0
9304044,1,0
9304045,97,1
9304046,45,0
9304047,197,1
9304048,19,0
9304049,5,0
9304050,62,1
9304051,85,1
9304052,19,0
9304053,83,1
9304054,7,0
9304055,71,1
9304056,58,1
9304057,375,1
9304058,0,0
9304060,30,0
9304061,47,0
9304062,29,0
9304063,349,1
9304064,1,0
9304066,6,0
9304067,7,0
9304068,51,1
9304069,28,0
9304070,10,0
9304071,54,1
9304072,181,1
9304073,0,0
9304074,100,1
9304075,23,0
9304076,9,0
9304077,2,0
9304078,1,0
9304079,12,0
9304080,3,0
9304081,5,0
9304082,101,1
9304083,767,1
9304084,11,0
9304085,22,0
9304086,16,0
9304088,16,0
9304089,98,1
9304091,7,0
9304093,10,0
9304095,61,1
9304097,47,0
9304098,18,0
9304099,3641,1
9304100,9,0
9304101,19,0
9304102,299,1
9304103,30,0
9305001,14,0
9305002,4,0
9305003,68,1
9305004,121,1
9305005,12,0
9305006,19,0
9305007,22,0
9305008,46,0
9305010,7,0
9305011,117,1
9305012,24,0
9305013,4,0
9305014,64,1
9305015,139,1
9305016,23,0
9305017,2,0
9305018,51,1
9305019,4,0
9305020,8,0
9305021,95,1
9305022,28,0
9305024,35,0
9305025,8,0
9305026,7,0
9305027,436,1
9305028,95,1
9305029,59,1
9305030,23,0
9305031,52,1
9305032,2,0
9305033,9,0
9305034,45,0
9305035,2,0
9305036,0,0
9305037,73,1
9305038,5,0
9305039,61,1
9305040,23,0
9305041,168,1
9305042,3,0
9305043,63,1
9305044,3,0
9305045,15,0
9305046,110,1
9305047,2,0
9305048,14,0
9305049,12,0
9305050,11,0
9305051,54,1
9305052,14,0
9305053,3,0
9305054,0,0
9305055,362,1
9305056,24,0
9305057,3,0
9305058,50,0
9305059,53,1
9305060,6,0
9305061,21,0
9305062,17,0
9305063,10,0
9305064,6,0
9305065,0,0
9305066,23,0
9305067,66,1
9305068,130,1
9305069,50,0
9305070,7,0
9305071,11,0
9305072,8,0
9305073,625,1
9305074,6,0
9305075,97,1
9305076,2,0
9305077,10,0
9305078,54,1
9305079,38,0
9305080,67,1
9305081,11,0
9305082,0,0
9305083,106,1
9305084,10,0
9305085,9,0
9305086,1,0
9305087,12,0
9305088,2,0
9305089,1,0
9305090,41,0
9305091,31,0
9305092,0,0
9305093,18,0
9305094,13,0
9305096,23,0
9305097,35,0
9305098,13,0
9305099,48,0
9305100,83,1
9305101,0,0
9305102,11,0
9305104,3,0
9305105,1,0
9305106,3,0
9305107,38,0
9305108,16,0
9305109,93,1
9305110,33,0
9305111,97,1
9305112,23,0
9305113,3,0
9305114,108,1
9305115,54,1
9305116,43,0
9305117,2,0
9305119,12,0
9305120,29,0
9305121,19,0
9305123,15,0
9305124,3,0
9305125,38,0
9305127,13,0
9305128,64,1
9305129,35,0
9305130,66,1
9305131,107,1
9305132,12,0
9305133,58,1
9305134,74,1
9305135,2,0
9305136,4,0
9305137,23,0
9305138,23,0
9305139,112,1
9305140,2,0
9305141,15,0
9305142,141,1
9305143,24,0
9305144,6,0
9305145,29,0
9305146,78,1
9305147,15,0
9305148,30,0
9305149,2,0
9305150,0,0
9305151,3,0
9305152,7,0
9305153,1,0
9305154,31,0
9305156,0,0
9305157,0,0
9305160,114,1
9305161,0,0
9305162,80,1
9305163,552,1
9305164,10,0
9305165,15,0
9305166,9,0
9305167,17,0
9305168,6,0
9305169,37,0
9305170,19,0
9305171,5,0
9305172,50,0
9305173,53,1
9305174,51,1
9305175,38,0
9305176,3,0
9305177,67,1
9305178,19,0
9305179,16,0
9305180,14,0
9305181,43,0
9305182,3,0
9305183,18,0
9305184,71,1
9305185,293,1
9306001,9,0
9306002,1008,1
9306003,16,0
9306005,26,0
9306006,72,1
9306007,41,0
9306008,31,0
9306009,93,1
9306010,36,0
9306011,2,0
9306012,5,0
9306013,152,1
9306014,33,0
9306015,1,0
9306016,32,0
9306017,45,0
9306019,29,0
9306020,10,0
9306021,39,0
9306022,11,0
9306023,103,1
9306024,1,0
9306025,17,0
9306026,25,0
9306027,33,0
9306028,109,1
9306029,216,1
9306030,58,1
9306031,38,0
9306032,16,0
9306033,36,0
9306035,37,0
9306036,16,0
9306037,22,0
9306038,2,0
9306039,198,1
9306040,5,0
9306041,15,0
9306042,404,1
9306043,22,0
9306044,187,1
9306045,23,0
9306047,2,0
9306048,45,0
9306049,23,0
9306050,17,0
9306051,1,0
9306052,284,1
9306053,132,1
9306054,42,0
9306055,28,0
9306056,5,0
9306057,13,0
9306058,9,0
9306059,1,0
9306060,47,0
9306061,8,0
9306062,19,0
9306063,0,0
9306064,0,0
9306065,11,0
9306066,133,1
9306068,6,0
9306069,1234,1
9306070,1,0
9306071,73,1
9306072,14,0
9306073,43,0
9306074,1,0
9306075,47,0
9306076,5,0
9306077,132,1
9306078,4,0
9306079,4,0
9306081,0,0
9306083,729,1
9306084,5,0
9306085,43,0
9306088,4,0
9306089,196,1
9401001,22,0
9401006,168,1
9401009,54,1
9401010,0,0
9401019,42,0
9401021,164,1
9401022,0,0
9401026,7,0
9401030,70,1
9401031,33,0
9401032,0,0
9401033,3,0
9401034,0,0
9401035,1,0
9401036,24,0
9401037,0,0
9401038,0,0
9401039,19,0
9401040,14,0
9401041,32,0
9401042,34,0
9401043,22,0
9401044,30,0
9401045,15,0
9401046,18,0
9401047,6,0
9401048,27,0
9401049,6,0
9401050,1,0
9401051,155,1
9401052,88,1
9401053,31,0
9401054,13,0
9401055,12,0
9401056,38,0
9401057,47,0
9401058,12,0
9401059,568,1
9401060,31,0
9401061,118,1
9401062,43,0
9401065,49,0
9401066,46,0
9401067,4,0
9401068,1,0
9401069,1364,1
9401070,821,1
9401071,4,0
9401072,884,1
9401073,10,0
9401074,1,0
9401075,20,0
9401076,22,0
9401077,15,0
9401078,22,0
9401079,11,0
9401080,1,0
9401081,32,0
9401082,7,0
9401083,30,0
9401084,2,0
9401085,73,1
9401086,25,0
9401087,2,0
9401088,3,0
9401089,2,0
9401090,2,0
9401091,2,0
9401092,160,1
9401093,2,0
9401094,1,0
9401095,53,1
9401096,135,1
9401097,4,0
9401098,12,0
9401099,48,0
9401100,11,0
9401101,5,0
9401102,17,0
9401103,68,1
9401104,17,0
9401105,118,1
9401106,7,0
9401107,2,0
9401108,10,0
9401109,7,0
9401110,39,0
9401111,1,0
9401112,74,1
9401113,23,0
9401114,11,0
9401115,65,1
9401116,17,0
9401117,59,1
9401118,104,1
9401119,131,1
9401120,13,0
9401121,11,0
9401122,6,0
9401123,12,0
9401124,13,0
9401125,225,1
9401126,19,0
9401127,5,0
9401128,11,0
9401129,6,0
9401130,22,0
9401131,28,0
9401131,22,0
9401132,64,1
9401133,64,1
9401134,15,0
9401135,28,0
9401136,48,0
9401137,0,0
9401138,0,0
9401139,1258,1
9401140,4,0
9401141,14,0
9401142,2,0
9401143,14,0
9401144,0,0
9401145,41,0
9401146,2,0
9401147,7,0
9401148,8,0
9401149,84,1
9401150,6,0
9401151,6,0
9401152,5,0
9401153,471,1
9401154,81,1
9401155,55,1
9401156,40,0
9401157,0,0
9401158,0,0
9401159,109,1
9401160,6,0
9401161,21,0
9401162,0,0
9401163,165,1
9401164,3,0
9401165,9,0
9401166,30,0
9401167,23,0
9401168,2,0
9402001,28,0
9402002,641,1
9402003,3,0
9402004,56,1
9402005,277,1
9402006,114,1
9402007,67,1
9402008,92,1
9402009,1,0
9402010,98,1
9402011,39,0
9402012,3,0
9402013,5,0
9402014,20,0
9402015,87,1
9402016,126,1
9402017,73,1
9402018,0,0
9402019,35,0
9402020,39,0
9402021,71,1
9402022,310,1
9402023,0,0
9402024,11,0
9402025,0,0
9402026,3,0
9402027,15,0
9402028,2,0
9402029,36,0
9402030,3,0
9402031,118,1
9402032,552,1
9402033,62,1
9402034,3,0
9402035,109,1
9402036,2,0
9402037,103,1
9402038,70,1
9402039,95,1
9402040,6,0
9402041,12,0
9402042,30,0
9402043,0,0
9402044,977,1
9402045,109,1
9402046,64,1
9402047,39,0
9402048,33,0
9402049,7,0
9402050,2,0
9402051,5,0
9402053,0,0
9402054,11,0
9402055,1,0
9402057,61,1
9402058,1,0
9402059,16,0
9402060,15,0
9402061,12,0
9402062,27,0
9402063,7,0
9402065,7,0
9402066,1,0
9402067,3,0
9402068,2,0
9402069,247,1
9402070,71,1
9402071,5,0
9402073,83,1
9402074,0,0
9402075,3,0
9402076,23,0
9402077,265,1
9402078,66,1
9402079,4,0
9402080,8,0
9402081,22,0
9402082,5,0
9402083,15,0
9402084,22,0
9402085,345,1
9402086,13,0
9402087,6,0
9402088,51,1
9402089,30,0
9402091,17,0
9402094,21,0
9402095,8,0
9402096,58,1
9402097,60,1
9402098,24,0
9402099,7,0
9402100,9,0
9402101,3,0
9402102,0,0
9402103,0,0
9402104,11,0
9402106,29,0
9402107,146,1
9402108,12,0
9402109,1,0
9402110,31,0
9402111,26,0
9402112,76,1
9402113,234,1
9402114,49,0
9402115,152,1
9402117,8,0
9402118,0,0
9402119,187,1
9402120,54,1
9402121,161,1
9402122,14,0
9402123,2,0
9402124,9,0
9402125,31,0
9402128,9,0
9402129,20,0
9402130,7,0
9402131,8,0
9402132,8,0
9402133,18,0
9402134,5,0
9402136,56,1
9402137,22,0
9402138,11,0
9402139,43,0
9402140,8,0
9402141,11,0
9402142,3,0
9402143,24,0
9402144,78,1
9402145,0,0
9402146,1,0
9402147,1174,1
9402148,70,1
9402149,17,0
9402150,0,0
9402151,2,0
9402152,0,0
9402154,39,0
9402155,47,0
9402156,74,1
9403001,28,0
9403002,1,0
9403003,0,0
9403005,2,0
9403006,3,0
9403007,1,0
9403008,47,0
9403009,23,0
9403010,16,0
9403011,0,0
9403012,17,0
9403013,13,0
9403014,0,0
9403015,19,0
9403016,6,0
9403017,56,1
9403018,100,1
9403019,50,0
9403020,24,0
9403021,32,0
9403022,8,0
9403023,31,0
9403024,38,0
9403025,0,0
9403026,40,0
9403027,128,1
9403028,4,0
9403029,0,0
9403030,44,0
9403031,31,0
9403032,15,0
9403033,0,0
9403034,34,0
9403036,11,0
9403037,3,0
9403038,0,0
9403039,61,1
9403040,161,1
9403041,57,1
9403042,8,0
9403044,38,0
9403045,52,1
9403046,1,0
9403047,15,0
9403048,4,0
9403049,98,1
9403050,48,0
9403051,4,0
9403052,38,0
9403053,44,0
9403054,69,1
9403055,541,1
9403056,75,1
9403057,1,0
9403058,106,1
9403060,316,1
9403061,2,0
9403062,0,0
9403063,14,0
9403064,20,0
9403065,0,0
9403066,182,1
9403067,51,1
9403068,9,0
9403069,79,1
9403070,28,0
9403071,1,0
9403073,141,1
9403074,23,0
9403075,0,0
9403076,26,0
9403077,18,0
9403079,6,0
9403081,5,0
9403082,75,1
9403083,23,0
9403084,59,1
9403085,3,0
9403086,12,0
9403087,2,0
9403088,40,0
9403089,27,0
9403090,0,0
9403091,30,0
9403092,1,0
9403093,11,0
9403094,138,1
9403095,8,0
9403096,148,1
9403097,2,0
9403098,0,0
9403099,82,1
9403100,6,0
9403101,3,0
9403103,4,0
9403104,40,0
9403106,2,0
9403107,39,0
9403108,1689,1
9403109,40,0
9403110,12,0
9403111,47,0
9403112,156,1
9403113,8,0
9403114,37,0
9403115,1,0
9403116,22,0
9403117,29,0
9403118,1,0
9403119,38,0
9403120,5,0
9403121,83,1
9403123,107,1
9403124,22,0
9403125,3,0
9403126,11,0
9403127,36,0
9403128,11,0
9403129,4,0
9403130,7,0
9403131,10,0
9403132,48,0
9403133,44,0
9403134,43,0
9403135,27,0
9403136,50,0
9403137,256,1
9403138,4,0
9403139,13,0
9403140,3,0
9403141,520,1
9403142,1,0
9403143,49,0
9403144,85,1
9403145,0,0
9403146,55,1
9403147,37,0
9403148,6,0
9403149,52,1
9403150,24,0
9403151,9,0
9403152,0,0
9403154,6,0
9403155,231,1
9403156,0,0
9403157,8,0
9403158,175,1
9403159,2,0
9403160,15,0
9403161,0,0
9403162,17,0
9403164,85,1
9403165,10,0
9403166,0,0
9403167,1,0
9403168,53,1
9403169,11,0
9403170,4,0
9403171,41,0
9403172,2,0
9403173,69,1
9403174,0,0
9403176,0,0
9403177,15,0
9403178,76,1
9403179,99,1
9403180,35,0
9403181,15,0
9403183,16,0
9403184,4,0
9403185,8,0
9403186,88,1
9403187,223,1
9403188,63,1
9403189,72,1
9403190,71,1
9403191,45,0
9403192,64,1
9403193,18,0
9403194,4,0
9403195,267,1
9403196,68,1
9403197,28,0
9403198,282,1
9404001,15,0
9404002,0,0
9404003,7,0
9404004,137,1
9404005,136,1
9404006,5,0
9404007,1,0
9404008,162,1
9404009,17,0
9404010,21,0
9404011,48,0
9404012,9,0
9404013,210,1
9404014,1,0
9404015,1,0
9404016,30,0
9404017,0,0
9404018,8,0
9404019,11,0
9404020,17,0
9404021,2,0
9404022,2,0
9404023,8,0
9404024,11,0
9404025,11,0
9404026,0,0
9404028,9,0
9404029,14,0
9404030,26,0
9404031,113,1
9404032,15,0
9404033,23,0
9404034,12,0
9404035,33,0
9404036,95,1
9404037,13,0
9404038,40,0
9404039,103,1
9404040,14,0
9404042,32,0
9404043,3,0
9404044,23,0
9404045,19,0
9404046,113,1
9404047,52,1
9404049,0,0
9404050,132,1
9404053,54,1
9404054,40,0
9404055,0,0
9404056,48,0
9404057,35,0
9404058,14,0
9404059,33,0
9404060,25,0
9404061,0,0
9404062,0,0
9404063,84,1
9404064,45,0
9404066,6,0
9404067,5,0
9404068,2,0
9404069,4,0
9404071,442,1
9404072,3,0
9404073,0,0
9404074,9,0
9404075,5,0
9404076,1,0
9404077,16,0
9404078,9,0
9404079,6,0
9404080,14,0
9404081,185,1
9404082,5,0
9404083,0,0
9404084,32,0
9404085,49,0
9404086,0,0
9404087,2,0
9404088,1,0
9404091,0,0
9404092,106,1
9404093,31,0
9404094,48,0
9404095,8,0
9404096,2,0
9404097,5,0
9404098,59,1
9404099,3,0
9404100,11,0
9404101,37,0
9404102,22,0
9404103,5,0
9404104,3,0
9404105,15,0
9404106,72,1
9404107,7,0
9404108,144,1
9404109,6,0
9404110,3,0
9404112,130,1
9404113,57,1
9404114,85,1
9404115,59,1
9404116,11,0
9404117,2,0
9404118,15,0
9404119,10,0
9404120,140,1
9404121,1,0
9404122,1,0
9404123,15,0
9404124,64,1
9404125,14,0
9404126,5,0
9404127,0,0
9404128,23,0
9404129,2,0
9404130,2,0
9404131,2,0
9404132,15,0
9404133,0,0
9404134,38,0
9404136,5,0
9404137,3,0
9404138,39,0
9404140,135,1
9404141,49,0
9404142,0,0
9404143,16,0
9404144,52,1
9404145,9,0
9404146,3,0
9404147,23,0
9404148,12,0
9404149,12,0
9404150,9,0
9404151,235,1
9404152,2,0
9404153,4,0
9404154,25,0
9404155,7,0
9404156,15,0
9404157,16,0
9404158,74,1
9404159,14,0
9404160,1,0
9404162,144,1
9404163,1,0
9404164,22,0
9404165,299,1
9404166,1,0
9404167,2,0
9404169,11,0
9404170,13,0
9404171,74,1
9404172,21,0
9404173,617,1
9404174,22,0
9404175,28,0
9404176,2,0
9404177,3,0
9404178,4,0
9404179,2,0
9404180,62,1
9404181,5,0
9404182,5,0
9404183,13,0
9404184,26,0
9404185,7,0
9404186,94,1
9404187,105,1
9404188,45,0
9404190,27,0
9404191,33,0
9404192,85,1
9404193,26,0
9405001,22,0
9405002,119,1
9405003,35,0
9405004,25,0
9405005,104,1
9405006,11,0
9405007,97,1
9405008,120,1
9405009,44,0
9405010,37,0
9405011,72,1
9405012,131,1
9405013,3,0
9405014,46,0
9405015,1,0
9405016,6,0
9405018,5,0
9405019,26,0
9405020,60,1
9405021,13,0
9405022,10,0
9405023,33,0
9405024,190,1
9405025,10,0
9405026,70,1
9405027,2,0
9405028,63,1
9405029,3717,1
9405030,75,1
9405031,26,0
9405032,14,0
9405033,19,0
9405034,36,0
9405035,815,1
9405036,51,1
9405037,3,0
9405038,1,0
9405039,5,0
9405040,0,0
9405041,8,0
9405042,50,0
9405043,39,0
9405044,4,0
9405045,8,0
9405047,6,0
9405048,7,0
9405049,10,0
9405050,18,0
9405051,12,0
9405052,6,0
9405053,13,0
9405054,18,0
9405055,2,0
9405056,50,0
9405057,0,0
9405058,0,0
9405059,15,0
9405061,1,0
9405062,0,0
9405063,0,0
9405064,11,0
9405065,3,0
9405066,6,0
9405067,68,1
9405068,46,0
9405069,117,1
9405070,10,0
9405071,7,0
9405072,1,0
9405073,12,0
9405074,2,0
9405075,0,0
9405076,0,0
9405077,20,0
9405078,9,0
9405079,2,0
9405080,11,0
9405081,3,0
9405082,18,0
9405083,9,0
9405084,31,0
9405085,5,0
9405086,31,0
9405087,110,1
9405088,0,0
9405089,10,0
9405090,11,0
9405091,2,0
9405092,0,0
9405095,37,0
9405096,443,1
9405097,3,0
9405098,3,0
9405099,3,0
9405103,8,0
9405104,38,0
9405105,2,0
9405106,69,1
9405107,922,1
9405108,15,0
9405109,413,1
9405110,421,1
9405111,19,0
9405112,23,0
9405113,65,1
9405114,0,0
9405115,3,0
9405116,42,0
9405117,140,1
9405118,16,0
9405119,56,1
9405120,29,0
9405121,1,0
9405122,6,0
9405123,31,0
9405124,159,1
9405125,32,0
9405126,0,0
9405127,164,1
9405128,11,0
9405129,19,0
9405130,3,0
9405131,4,0
9405132,22,0
9405133,16,0
9405134,8,0
9405135,25,0
9405136,48,0
9405137,1,0
9405138,64,1
9405139,15,0
9405140,28,0
9405141,45,0
9405142,3,0
9405143,92,1
9405144,23,0
9405145,9,0
9405146,15,0
9405147,119,1
9405148,173,1
9405149,0,0
9405150,69,1
9405151,18,0
9405152,7,0
9405154,46,0
9405155,43,0
9405156,32,0
9405157,3,0
9405158,7,0
9405159,8,0
9405160,7,0
9405161,31,0
9405162,90,1
9405163,3,0
9405164,5,0
9405165,2,0
9405166,34,0
9405167,120,1
9405168,9,0
9405169,12,0
9405170,8,0
9405171,228,1
9405173,19,0
9405174,6,0
9405175,0,0
9405176,62,1
9405177,4,0
9405178,0,0
9405179,0,0
9405180,15,0
9405181,8,0
9405182,0,0
9405183,335,1
9405184,0,0
9405185,7,0
9405186,0,0
9405187,1953,1
9405188,260,1
9405189,0,0
9405190,260,1
9405192,3,0
9405193,37,0
9405194,228,1
9405195,6,0
9405196,13,0
9405197,0,0
9405198,9,0
9405199,4,0
9405200,12,0
9405201,19,0
9406001,7,0
9406002,23,0
9406003,44,0
9406004,34,0
9406005,28,0
9406006,11,0
9406007,4,0
9406008,22,0
9406009,30,0
9406010,12,0
9406011,34,0
9406012,20,0
9406013,36,0
9406014,0,0
9406015,13,0
9406016,17,0
9406017,13,0
9406018,60,1
9406019,28,0
9406020,121,1
9406021,32,0
9406022,4,0
9406023,0,0
9406024,10,0
9406025,0,0
9406026,5,0
9406027,31,0
9406028,11,0
9406029,53,1
9406030,4,0
9406031,5,0
9406032,51,1
9406033,17,0
9406034,29,0
9406035,3,0
9406036,0,0
9406037,4,0
9406038,0,0
9406039,7,0
9406040,13,0
9406041,5,0
9406042,118,1
9406043,12,0
9406044,6,0
9406045,6,0
9406046,18,0
9406047,39,0
9406048,193,1
9406049,60,1
9406050,19,0
9406051,9,0
9406053,20,0
9406054,34,0
9406055,341,1
9406056,7,0
9406057,5,0
9406058,773,1
9406059,106,1
9406060,48,0
9406061,26,0
9406062,0,0
9406063,79,1
9406064,2,0
9406066,12,0
9406067,91,1
9406068,20,0
9406069,61,1
9406070,19,0
9406071,7,0
9406073,28,0
9406074,17,0
9406076,13,0
9406077,15,0
9406078,63,1
9406079,28,0
9406080,12,0
9406081,21,0
9406082,33,0
9406083,0,0
9406084,4,0
9406085,32,0
9406086,10,0
9406087,3,0
9406088,1,0
9406089,58,1
9406090,34,0
9406091,23,0
9406092,17,0
9406093,4,0
9406094,57,1
9406095,469,1
9406096,13,0
9406097,2,0
9406098,54,1
9406099,4,0
9406101,49,0
9406102,0,0
9406103,16,0
9406104,1,0
9406105,156,1
9406106,26,0
9406107,1,0
9406108,0,0
9406109,3,0
9406110,62,1
9406111,0,0
9406113,0,0
9406114,10,0
9406115,0,0
9406116,13,0
9406117,97,1
9406118,26,0
9406119,0,0
9406120,31,0
9406121,3,0
9406122,8,0
9406123,7,0
9406124,0,0
9406125,175,1
9406126,6,0
9406128,50,0
9406129,161,1
9406131,3,0
9406132,203,1
9406133,89,1
9406134,9,0
9406135,3,0
9406136,0,0
9406138,1,0
9406139,2,0
9406140,32,0
9406142,3,0
9406143,25,0
9406144,0,0
9406145,14,0
9406146,40,0
9406147,146,1
9406148,107,1
9406149,2,0
9406150,8,0
9406151,28,0
9406152,8,0
9406155,24,0
9406156,0,0
9406157,16,0
9406158,4,0
9406160,250,1
9406161,35,0
9406162,36,0
9406163,91,1
9406164,1,0
9406165,1,0
9406166,12,0
9406167,10,0
9406168,9,0
9406169,0,0
9406170,26,0
9406171,1,0
9406172,8,0
9406173,4,0
9406174,1,0
9406176,1,0
9406177,4,0
9406178,29,0
9406179,10,0
9406180,107,1
9406181,3,0
9406182,129,1
9406183,23,0
9406184,20,0
9406185,396,1
9406186,6,0
9406187,1,0
9406188,29,0
9406189,4,0
9406190,63,1
9406191,1,0
9406192,44,0
9406193,16,0
9406194,28,0
9406195,4,0
9406196,22,0
9406197,22,0
9406198,69,1
9406199,85,1
9406200,4,0
9406201,40,0
9406202,50,0
9406203,109,1
9406204,29,0
9406205,2,0
9406206,186,1
9406208,94,1
9406209,26,0
9406210,187,1
9406211,100,1
9406212,31,0
9406213,45,0
9406214,91,1
9406215,42,0
9406216,228,1
9406217,124,1
9406218,3,0
9407001,317,1
9407002,10,0
9407003,89,1
9407004,1,0
9407005,23,0
9407007,35,0
9407008,79,1
9407009,4,0
9407010,32,0
9407011,31,0
9407012,20,0
9407013,7,0
9407014,36,0
9407015,15,0
9407016,2,0
9407017,12,0
9407018,1448,1
9407019,13,0
9407020,67,1
9407021,21,0
9407022,32,0
9407023,24,0
9407024,0,0
9407025,175,1
9407026,17,0
9407027,135,1
9407028,71,1
9407029,2,0
9407030,0,0
9407031,359,1
9407032,70,1
9407033,11,0
9407034,0,0
9407035,2,0
9407036,18,0
9407037,34,0
9407038,42,0
9407039,7,0
9407040,0,0
9407041,8,0
9407042,22,0
9407043,36,0
9407044,16,0
9407045,31,0
9407046,23,0
9407047,76,1
9407048,8,0
9407049,0,0
9407051,15,0
9407052,15,0
9407053,9,0
9407055,24,0
9407056,52,1
9407057,264,1
9407059,0,0
9407060,17,0
9407061,7,0
9407062,2,0
9407063,0,0
9407064,45,0
9407065,2,0
9407066,1,0
9407067,26,0
9407068,3,0
9407069,2,0
9407070,35,0
9407071,16,0
9407072,2,0
9407073,0,0
9407074,56,1
9407075,25,0
9407076,53,1
9407078,127,1
9407079,33,0
9407080,31,0
9407081,10,0
9407082,1,0
9407083,0,0
9407084,2,0
9407085,31,0
9407086,10,0
9407087,4652,1
9407088,2,0
9407089,56,1
9407090,4,0
9407091,7,0
9407092,25,0
9407093,14,0
9407094,0,0
9407095,5,0
9407096,13,0
9407097,21,0
9407098,13,0
9407099,43,0
9407100,7,0
9407101,55,1
9407102,13,0
9407103,13,0
9407104,28,0
9407105,34,0
9407106,133,1
9407107,21,0
